"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_6849","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,NA
"ASV_6850","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"ASV_6851","Bacteria","Nitrospirota","4-29-1",NA,NA,NA,NA
"ASV_6852","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"ASV_6853","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"ASV_6854","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA,NA
"ASV_6855","Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia",NA
"ASV_6856","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ASV_6857","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium",NA
"ASV_6858","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7",NA
"ASV_6859","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum",NA
"ASV_6860","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA
"ASV_6861","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"ASV_6862","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_6863","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA
"ASV_6864","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
